Species 1 Gene ID	Species 1 Protein ID	Species 1 Gene Name	Species 2 Gene ID	Species 2 Protein ID	Species 2 Gene NameENSDARG00000063344	ENSDARP00000123357	fam162a	ENSPKIG00000025151	ENSPKIP00000010427	fam162a
ENSDARG00000100308	ENSDARP00000142030		ENSPKIG00000022384	ENSPKIP00000005990	
ENSDARG00000006288	ENSDARP00000106969	prdm5	ENSPKIG00000015492	ENSPKIP00000037235	prdm5
ENSDARG00000103273	ENSDARP00000141552		ENSPKIG00000023093	ENSPKIP00000007044	
ENSDARG00000101982	ENSDARP00000140402	spryd3	ENSPKIG00000005793	ENSPKIP00000021363	spryd3
ENSDARG00000112385	ENSDARP00000155507	kcnk18	ENSPKIG00000009711	ENSPKIP00000027818	kcnk18
ENSDARG00000074949	ENSDARP00000104009	c1qtnf7	ENSPKIG00000006363	ENSPKIP00000022298	c1qtnf7
ENSDARG00000099637	ENSDARP00000133257	szl	ENSPKIG00000022750	ENSPKIP00000006486	szl
ENSDARG00000111714	ENSDARP00000146412	zgc:112271	ENSPKIG00000007368	ENSPKIP00000023913	zgc:112271
ENSDARG00000101404	ENSDARP00000138798		ENSPKIG00000004670	ENSPKIP00000019575	TUT4
ENSDARG00000116511	ENSDARP00000151859	npas4l	ENSPKIG00000023152	ENSPKIP00000007138	npas4l
ENSDARG00000111106	ENSDARP00000149094	arl3l1	ENSPKIG00000019284	ENSPKIP00000000733	arl3l2
ENSDARG00000058419	ENSDARP00000075715	gcn1	ENSPKIG00000025090	ENSPKIP00000010353	gcn1
ENSDARG00000039657	ENSDARP00000057961	fank1	ENSPKIG00000003940	ENSPKIP00000018348	fank1
ENSDARG00000109854	ENSDARP00000152222		ENSPKIG00000020914	ENSPKIP00000003387	
ENSDARG00000116607	ENSDARP00000152739		ENSPKIG00000014308	ENSPKIP00000035283	dnaaf6
ENSDARG00000115045	ENSDARP00000145041	tagln3b	ENSPKIG00000007784	ENSPKIP00000024590	tagln3a
ENSDARG00000076839	ENSDARP00000093050	ftr86	ENSPKIG00000000776	ENSPKIP00000013289	
ENSDARG00000115812	ENSDARP00000156492		ENSPKIG00000016461	ENSPKIP00000038864	zgc:195245
ENSDARG00000031749	ENSDARP00000040270	c3ar1	ENSPKIG00000025668	ENSPKIP00000011973	c3ar1
ENSDARG00000052371	ENSDARP00000068705	higd2a	ENSPKIG00000022878	ENSPKIP00000006707	higd2a
ENSDARG00000116334	ENSDARP00000151288	tmem17	ENSPKIG00000013336	ENSPKIP00000033747	tmem17
ENSDARG00000099399	ENSDARP00000140435	thrsp	ENSPKIG00000022133	ENSPKIP00000005469	thrsp
ENSDARG00000063686	ENSDARP00000087721	atp23	ENSPKIG00000018089	ENSPKIP00000041604	atp23
ENSDARG00000113517	ENSDARP00000147437	ptges3a	ENSPKIG00000016562	ENSPKIP00000039049	ptges3a
ENSDARG00000028586	ENSDARP00000133448	gpr135	ENSPKIG00000017387	ENSPKIP00000040405	gpr135
ENSDARG00000111116	ENSDARP00000151785		ENSPKIG00000017671	ENSPKIP00000040867	bcl2l13
ENSDARG00000115868	ENSDARP00000155656	sp5l	ENSPKIG00000008097	ENSPKIP00000025108	
ENSDARG00000062025	ENSDARP00000083605	cpox	ENSPKIG00000008002	ENSPKIP00000024980	cpox
ENSDARG00000101080	ENSDARP00000133698	pwwp2b	ENSPKIG00000018566	ENSPKIP00000011502	pwwp2b
ENSDARG00000116298	ENSDARP00000146004		ENSPKIG00000024647	ENSPKIP00000009592	
ENSDARG00000032372	ENSDARP00000042419	ccdc180	ENSPKIG00000014222	ENSPKIP00000035171	
ENSDARG00000001259	ENSDARP00000038511	gas2a	ENSPKIG00000004250	ENSPKIP00000018847	gas2b
ENSDARG00000111891	ENSDARP00000154996		ENSPKIG00000002702	ENSPKIP00000016334	slc25a15a
ENSDARG00000104695	ENSDARP00000132456		ENSPKIG00000001901	ENSPKIP00000015064	
ENSDARG00000114825	ENSDARP00000154638		ENSPKIG00000012399	ENSPKIP00000032237	SCARF2
ENSDARG00000058949	ENSDARP00000152905	spina	ENSPKIG00000018734	ENSPKIP00000011786	
ENSDARG00000067831	ENSDARP00000088485	tbata	ENSPKIG00000008014	ENSPKIP00000024975	tbata
ENSDARG00000110103	ENSDARP00000152612		ENSPKIG00000004656	ENSPKIP00000019526	
ENSDARG00000076978	ENSDARP00000101364	pmchl	ENSPKIG00000025582	ENSPKIP00000011171	
ENSDARG00000112931	ENSDARP00000156172	ndufaf3	ENSPKIG00000024122	ENSPKIP00000008767	ndufaf3
ENSDARG00000099516	ENSDARP00000136449	mettl23	ENSPKIG00000023121	ENSPKIP00000007089	mettl23
ENSDARG00000101560	ENSDARP00000134179	psma1	ENSPKIG00000023584	ENSPKIP00000007842	psma1
ENSDARG00000103052	ENSDARP00000130368	pcyox1	ENSPKIG00000022738	ENSPKIP00000006468	pcyox1
ENSDARG00000104871	ENSDARP00000140109	zgc:92045	ENSPKIG00000018313	ENSPKIP00000041957	zgc:92045
ENSDARG00000101423	ENSDARP00000089848	cyp2y3	ENSPKIG00000012517	ENSPKIP00000032401	si:zfos-411a11.2
ENSDARG00000111702	ENSDARP00000149106		ENSPKIG00000023685	ENSPKIP00000008024	arpc4
ENSDARG00000089519	ENSDARP00000105559	fbln7	ENSPKIG00000007296	ENSPKIP00000023807	fbln7
ENSDARG00000098742	ENSDARP00000132529	lrtm1	ENSPKIG00000000091	ENSPKIP00000012218	lrtm1
ENSDARG00000074530	ENSDARP00000103270		ENSPKIG00000021547	ENSPKIP00000004438	KCNK12
ENSDARG00000110361	ENSDARP00000148102		ENSPKIG00000002661	ENSPKIP00000016255	
ENSDARG00000104296	ENSDARP00000136027	fam131ab	ENSPKIG00000011576	ENSPKIP00000030917	
ENSDARG00000041502	ENSDARP00000060838	tgfb1a	ENSPKIG00000012463	ENSPKIP00000032304	tgfb1a
ENSDARG00000052423	ENSDARP00000068745	ppp1r12c	ENSPKIG00000008387	ENSPKIP00000025581	ppp1r12c
ENSDARG00000114128	ENSDARP00000149928		ENSPKIG00000022567	ENSPKIP00000006193	rgn
ENSDARG00000101324	ENSDARP00000151245	apoa1b	ENSPKIG00000008680	ENSPKIP00000026041	apoa1a
ENSDARG00000062790	ENSDARP00000151046	tacc2	ENSPKIG00000021032	ENSPKIP00000003678	
ENSDARG00000098716	ENSDARP00000130686	parp11	ENSPKIG00000013035	ENSPKIP00000033245	PARP11
ENSDARG00000095817	ENSDARP00000124832	znhit6	ENSPKIG00000002657	ENSPKIP00000016267	
ENSDARG00000041378	ENSDARP00000110829	sh2d4a	ENSPKIG00000025458	ENSPKIP00000010940	
ENSDARG00000103277	ENSDARP00000130345	cyp24a1	ENSPKIG00000003487	ENSPKIP00000017695	cyp24a1
ENSDARG00000039162	ENSDARP00000057222	rhebl1	ENSPKIG00000007648	ENSPKIP00000024383	rhebl1
ENSDARG00000112337	ENSDARP00000155481	mindy4b	ENSPKIG00000014705	ENSPKIP00000035956	mindy4b
ENSDARG00000043589	ENSDARP00000064011	ca4a	ENSPKIG00000016649	ENSPKIP00000039199	ca4a
ENSDARG00000110562	ENSDARP00000155359	slc25a26	ENSPKIG00000022646	ENSPKIP00000006343	
ENSDARG00000061717	ENSDARP00000082775	cytip	ENSPKIG00000012227	ENSPKIP00000031919	cytip
ENSDARG00000114237	ENSDARP00000151605	bcl2l16	ENSPKIG00000024322	ENSPKIP00000009073	bcl2l16
ENSDARG00000101680	ENSDARP00000150582	arl1	ENSPKIG00000007118	ENSPKIP00000023525	arl1
ENSDARG00000006345	ENSDARP00000023604	med17	ENSPKIG00000022155	ENSPKIP00000005519	MED17
ENSDARG00000102096	ENSDARP00000130082	adra2b	ENSPKIG00000001292	ENSPKIP00000014087	adra2b
ENSDARG00000025559	ENSDARP00000149350	pex11g	ENSPKIG00000007147	ENSPKIP00000023565	pex11g
ENSDARG00000087545	ENSDARP00000112336	fbxo42	ENSPKIG00000010375	ENSPKIP00000028972	fbxo42
ENSDARG00000074100	ENSDARP00000097977	zgc:163014	ENSPKIG00000002229	ENSPKIP00000015549	zgc:163014
ENSDARG00000075301	ENSDARP00000149345	gsdf	ENSPKIG00000024213	ENSPKIP00000008905	
ENSDARG00000011945	ENSDARP00000013733	slc35e1	ENSPKIG00000007059	ENSPKIP00000023430	slc35e1
ENSDARG00000116313	ENSDARP00000152081		ENSPKIG00000011352	ENSPKIP00000030517	
ENSDARG00000116649	ENSDARP00000105375	ube2e1	ENSPKIG00000010516	ENSPKIP00000029162	
ENSDARG00000054036	ENSDARP00000132154	rnf34b	ENSPKIG00000016872	ENSPKIP00000039546	rnf34b
ENSDARG00000073723	ENSDARP00000103185	zgc:194679	ENSPKIG00000021190	ENSPKIP00000003854	zgc:194679
ENSDARG00000074914	ENSDARP00000100713		ENSPKIG00000001053	ENSPKIP00000013744	
ENSDARG00000058774	ENSDARP00000076150		ENSPKIG00000002146	ENSPKIP00000015408	
ENSDARG00000104374	ENSDARP00000140355	smchd1	ENSPKIG00000009971	ENSPKIP00000028369	smchd1
ENSDARG00000068586	ENSDARP00000144259	cdhr2	ENSPKIG00000022600	ENSPKIP00000006296	cdhr2
ENSDARG00000058828	ENSDARP00000144641	ccdc51	ENSPKIG00000024587	ENSPKIP00000009494	ccdc51
ENSDARG00000100952	ENSDARP00000136021	wu:fj16a03	ENSPKIG00000003518	ENSPKIP00000017718	wu:fj16a03
ENSDARG00000038312	ENSDARP00000055877	rcl1	ENSPKIG00000021022	ENSPKIP00000003586	rcl1
ENSDARG00000103744	ENSDARP00000138307	hacd1	ENSPKIG00000010955	ENSPKIP00000029882	hacd1
ENSDARG00000076464	ENSDARP00000103059	lamtor1	ENSPKIG00000023034	ENSPKIP00000006956	lamtor1
ENSDARG00000035700	ENSDARP00000051776	zgc:101664	ENSPKIG00000018547	ENSPKIP00000011463	zgc:101664
ENSDARG00000015638	ENSDARP00000149265	gemin2	ENSPKIG00000010339	ENSPKIP00000028886	gemin2
ENSDARG00000098899	ENSDARP00000133024	zmp:0000001082	ENSPKIG00000007889	ENSPKIP00000024769	
ENSDARG00000029930	ENSDARP00000050482	spdef	ENSPKIG00000001617	ENSPKIP00000014588	spdef
ENSDARG00000011404	ENSDARP00000004016	fen1	ENSPKIG00000008009	ENSPKIP00000024985	fen1
ENSDARG00000076381	ENSDARP00000104198	slc25a1b	ENSPKIG00000001918	ENSPKIP00000015138	SLC25A1
ENSDARG00000019646	ENSDARP00000010424	twist3	ENSPKIG00000019122	ENSPKIP00000000475	TWIST1
ENSDARG00000110608	ENSDARP00000154371		ENSPKIG00000008624	ENSPKIP00000025955	
ENSDARG00000103591	ENSDARP00000137477	dkk3a	ENSPKIG00000010629	ENSPKIP00000029342	dkk3a
ENSDARG00000112674	ENSDARP00000149984	si:ch73-127m5.3	ENSPKIG00000010917	ENSPKIP00000029816	
ENSDARG00000088631	ENSDARP00000111755		ENSPKIG00000014668	ENSPKIP00000036061	TRERF1
ENSDARG00000105521	ENSDARP00000142996	si:ch73-40a2.1	ENSPKIG00000016427	ENSPKIP00000038779	si:ch73-40a2.1
ENSDARG00000101406	ENSDARP00000134976	rplp2a	ENSPKIG00000004338	ENSPKIP00000018974	rplp2a
ENSDARG00000100549	ENSDARP00000134715		ENSPKIG00000006083	ENSPKIP00000021849	TMEM38B
ENSDARG00000037639	ENSDARP00000054821	nkx3-2	ENSPKIG00000011760	ENSPKIP00000031157	nkx3-2
ENSDARG00000100892	ENSDARP00000134066	cfap53	ENSPKIG00000020233	ENSPKIP00000002272	cfap53
ENSDARG00000036304	ENSDARP00000073689	dnaaf3l	ENSPKIG00000001861	ENSPKIP00000015016	dnaaf3l
ENSDARG00000105011	ENSDARP00000132192	pigb	ENSPKIG00000021745	ENSPKIP00000004807	pigb
ENSDARG00000074456	ENSDARP00000101721	setd9	ENSPKIG00000016884	ENSPKIP00000039585	setd9
ENSDARG00000062530	ENSDARP00000084981		ENSPKIG00000021687	ENSPKIP00000004683	
ENSDARG00000103525	ENSDARP00000132196	ythdc2	ENSPKIG00000016010	ENSPKIP00000038122	ythdc2
ENSDARG00000021557	ENSDARP00000126974	wdr45b	ENSPKIG00000010698	ENSPKIP00000029487	wdr45b
ENSDARG00000052747	ENSDARP00000077969	gpatch3	ENSPKIG00000020073	ENSPKIP00000002008	gpatch3
ENSDARG00000090617	ENSDARP00000108736	ctif	ENSPKIG00000011234	ENSPKIP00000030352	ctif
ENSDARG00000104517	ENSDARP00000139018	uqcr10	ENSPKIG00000023679	ENSPKIP00000008011	uqcr10
ENSDARG00000102127	ENSDARP00000136273		ENSPKIG00000001271	ENSPKIP00000014080	NHLRC3
ENSDARG00000105258	ENSDARP00000139674	cep72	ENSPKIG00000019222	ENSPKIP00000000633	cep72
ENSDARG00000109510	ENSDARP00000152353	lsm12b	ENSPKIG00000021058	ENSPKIP00000003642	lsm12a
ENSDARG00000078442	ENSDARP00000104423		ENSPKIG00000003330	ENSPKIP00000017394	
ENSDARG00000111091	ENSDARP00000152039	ccdc69	ENSPKIG00000022369	ENSPKIP00000005851	ccdc69
ENSDARG00000113636	ENSDARP00000131014		ENSPKIG00000014907	ENSPKIP00000036285	
ENSDARG00000115164	ENSDARP00000148630		ENSPKIG00000012111	ENSPKIP00000031749	
ENSDARG00000110744	ENSDARP00000151862	cytl1	ENSPKIG00000004186	ENSPKIP00000018729	cytl1
ENSDARG00000100528	ENSDARP00000131293	map1lc3c	ENSPKIG00000020581	ENSPKIP00000002853	map1lc3c
ENSDARG00000008852	ENSDARP00000131946	elp4	ENSPKIG00000023421	ENSPKIP00000007612	elp4
ENSDARG00000099458	ENSDARP00000135125	ddx46	ENSPKIG00000010351	ENSPKIP00000028935	ddx46
ENSDARG00000105972	ENSDARP00000143491	shisa8a	ENSPKIG00000001004	ENSPKIP00000013647	shisa8a
ENSDARG00000059510	ENSDARP00000077232	coq2	ENSPKIG00000006052	ENSPKIP00000021816	COQ2
ENSDARG00000105277	ENSDARP00000141013	cnksr3	ENSPKIG00000023264	ENSPKIP00000007322	cnksr3
ENSDARG00000077306	ENSDARP00000101767	cutc	ENSPKIG00000007956	ENSPKIP00000024896	cutc
ENSDARG00000087243	ENSDARP00000103118	zgc:100918	ENSPKIG00000007864	ENSPKIP00000024728	zgc:100918
ENSDARG00000079679	ENSDARP00000098101	cep112	ENSPKIG00000008117	ENSPKIP00000025141	cep112
ENSDARG00000098108	ENSDARP00000133300	dusp2	ENSPKIG00000001304	ENSPKIP00000014107	dusp2
ENSDARG00000103523	ENSDARP00000133374	nudt6	ENSPKIG00000015281	ENSPKIP00000036871	nudt6
ENSDARG00000106491	ENSDARP00000144613		ENSPKIG00000000767	ENSPKIP00000013274	
ENSDARG00000026764	ENSDARP00000037025	ahsg1	ENSPKIG00000012202	ENSPKIP00000031908	
ENSDARG00000052731	ENSDARP00000069125	ankrd31	ENSPKIG00000018983	ENSPKIP00000000237	
ENSDARG00000107065	ENSDARP00000144688		ENSPKIG00000008120	ENSPKIP00000025135	PEBP4
ENSDARG00000074745	ENSDARP00000093778	zmp:0000000760	ENSPKIG00000024514	ENSPKIP00000009402	zmp:0000000760
ENSDARG00000100846	ENSDARP00000140850	fgf21	ENSPKIG00000021645	ENSPKIP00000004619	fgf21
ENSDARG00000110522	ENSDARP00000150249		ENSPKIG00000008674	ENSPKIP00000026027	acp5b
ENSDARG00000113803	ENSDARP00000148549	prkrip1	ENSPKIG00000018451	ENSPKIP00000011304	prkrip1
ENSDARG00000018334	ENSDARP00000018594	rpl35	ENSPKIG00000024042	ENSPKIP00000008626	rpl35
ENSDARG00000052387	ENSDARP00000146427	pou2f3	ENSPKIG00000017470	ENSPKIP00000040571	pou2f3
ENSDARG00000109022	ENSDARP00000156353		ENSPKIG00000019441	ENSPKIP00000001013	WDR70
ENSDARG00000115239	ENSDARP00000153113		ENSPKIG00000023826	ENSPKIP00000008258	si:ch211-236d3.4
ENSDARG00000039601	ENSDARP00000057864	ier3ip1	ENSPKIG00000022861	ENSPKIP00000006692	ier3ip1
ENSDARG00000116835	ENSDARP00000150435	park7	ENSPKIG00000013874	ENSPKIP00000034630	park7
ENSDARG00000063333	ENSDARP00000086821	nup210	ENSPKIG00000017842	ENSPKIP00000041275	nup210
ENSDARG00000079474	ENSDARP00000119135	si:ch211-80m8.2	ENSPKIG00000004896	ENSPKIP00000019921	si:ch211-80m8.2
ENSDARG00000114796	ENSDARP00000152926		ENSPKIG00000017638	ENSPKIP00000040824	JMY
ENSDARG00000078835	ENSDARP00000102976	mrpl58	ENSPKIG00000006177	ENSPKIP00000022025	
ENSDARG00000004211	ENSDARP00000003598	ccdc106a	ENSPKIG00000001808	ENSPKIP00000014913	ccdc106b
ENSDARG00000042014	ENSDARP00000061571	cyp11c1	ENSPKIG00000011095	ENSPKIP00000030115	cyp11c1
ENSDARG00000033579	ENSDARP00000048448	mtrf1	ENSPKIG00000015711	ENSPKIP00000037591	mtrf1
ENSDARG00000090820	ENSDARP00000130266	slc2a10	ENSPKIG00000003904	ENSPKIP00000018279	slc2a10
ENSDARG00000098573	ENSDARP00000131999	sgcd	ENSPKIG00000009791	ENSPKIP00000027941	sgcd
ENSDARG00000099195	ENSDARP00000135138	ier2a	ENSPKIG00000004550	ENSPKIP00000019344	ier2a
ENSDARG00000102892	ENSDARP00000130504	h1m	ENSPKIG00000004269	ENSPKIP00000018868	
ENSDARG00000116151	ENSDARP00000145929	asz1	ENSPKIG00000025541	ENSPKIP00000011098	asz1
ENSDARG00000070843	ENSDARP00000143781	arid3a	ENSPKIG00000007465	ENSPKIP00000024065	arid3a
ENSDARG00000036005	ENSDARP00000052267	pitpnb	ENSPKIG00000023432	ENSPKIP00000007602	PITPNB
ENSDARG00000100028	ENSDARP00000135599	pole2	ENSPKIG00000023629	ENSPKIP00000007932	pole2
ENSDARG00000102387	ENSDARP00000134809	slc39a14	ENSPKIG00000025065	ENSPKIP00000010297	slc39a14
ENSDARG00000100150	ENSDARP00000135339		ENSPKIG00000002902	ENSPKIP00000016678	
ENSDARG00000038917	ENSDARP00000124284	rad50	ENSPKIG00000024646	ENSPKIP00000009616	rad50
ENSDARG00000098359	ENSDARP00000140479	il17rd	ENSPKIG00000010943	ENSPKIP00000029863	il17rd
ENSDARG00000102865	ENSDARP00000131741	carnmt1	ENSPKIG00000000241	ENSPKIP00000012466	carnmt1
ENSDARG00000006712	ENSDARP00000011930	wipf2b	ENSPKIG00000023149	ENSPKIP00000007135	wipf2a
ENSDARG00000110226	ENSDARP00000155511	ltap1	ENSPKIG00000023636	ENSPKIP00000007928	ltap1
ENSDARG00000089538	ENSDARP00000105686	rnf166	ENSPKIG00000007890	ENSPKIP00000024778	RNF166
ENSDARG00000026072	ENSDARP00000032037	pdcd5	ENSPKIG00000020016	ENSPKIP00000001909	pdcd5
ENSDARG00000115271	ENSDARP00000149337	zgc:171772	ENSPKIG00000020203	ENSPKIP00000002227	
ENSDARG00000113367	ENSDARP00000153121	insig2	ENSPKIG00000000966	ENSPKIP00000013596	INSIG2
ENSDARG00000114127	ENSDARP00000131529		ENSPKIG00000024115	ENSPKIP00000008756	lca5
ENSDARG00000103978	ENSDARP00000132176	sh3bp5b	ENSPKIG00000013317	ENSPKIP00000033705	sh3bp5b
ENSDARG00000104076	ENSDARP00000140544	rnf126	ENSPKIG00000024521	ENSPKIP00000009391	rnf126
ENSDARG00000012945	ENSDARP00000147939	tnfsf13b	ENSPKIG00000011622	ENSPKIP00000030939	tnfsf13b
ENSDARG00000037009	ENSDARP00000053793	banf1	ENSPKIG00000025141	ENSPKIP00000010419	banf1
ENSDARG00000117205	ENSDARP00000152923	atp5meb	ENSPKIG00000022156	ENSPKIP00000005505	atp5mea
ENSDARG00000104848	ENSDARP00000133296	cdkal1	ENSPKIG00000020135	ENSPKIP00000002115	cdkal1
ENSDARG00000090195	ENSDARP00000110969	mtx3	ENSPKIG00000015695	ENSPKIP00000037564	mtx3
ENSDARG00000079323	ENSDARP00000017606	rgmb	ENSPKIG00000016180	ENSPKIP00000038375	rgmb
ENSDARG00000100197	ENSDARP00000141084	zgc:171929	ENSPKIG00000001097	ENSPKIP00000013799	zgc:171929
ENSDARG00000106258	ENSDARP00000143594		ENSPKIG00000006035	ENSPKIP00000021764	SGCZ
ENSDARG00000079730	ENSDARP00000103777	fuz	ENSPKIG00000018379	ENSPKIP00000042022	fuz
ENSDARG00000067847	ENSDARP00000088519	il21	ENSPKIG00000002217	ENSPKIP00000015516	il21
ENSDARG00000101098	ENSDARP00000139201		ENSPKIG00000002715	ENSPKIP00000016369	LAMP5
ENSDARG00000101636	ENSDARP00000132859	prorsd1	ENSPKIG00000021531	ENSPKIP00000004401	prorsd1
ENSDARG00000111698	ENSDARP00000150556	tnfsf18	ENSPKIG00000021475	ENSPKIP00000004312	
ENSDARG00000022399	ENSDARP00000145690	ntmt1	ENSPKIG00000018336	ENSPKIP00000011924	ntmt1
ENSDARG00000116608	ENSDARP00000155804	pitx1	ENSPKIG00000010273	ENSPKIP00000028744	pitx1
ENSDARG00000099260	ENSDARP00000140411		ENSPKIG00000006298	ENSPKIP00000022226	
ENSDARG00000110729	ENSDARP00000144850		ENSPKIG00000006653	ENSPKIP00000022789	PCP4
ENSDARG00000110174	ENSDARP00000153589		ENSPKIG00000001495	ENSPKIP00000014419	
ENSDARG00000104316	ENSDARP00000131274		ENSPKIG00000006242	ENSPKIP00000022140	SPATS2
ENSDARG00000089505	ENSDARP00000137014	bod1l1	ENSPKIG00000011806	ENSPKIP00000031253	
ENSDARG00000114787	ENSDARP00000144987		ENSPKIG00000024221	ENSPKIP00000008922	
ENSDARG00000113700	ENSDARP00000150837	tmem106bb	ENSPKIG00000011479	ENSPKIP00000030737	tmem106bb
ENSDARG00000113801	ENSDARP00000145310		ENSPKIG00000013764	ENSPKIP00000034431	
ENSDARG00000103123	ENSDARP00000130957		ENSPKIG00000017410	ENSPKIP00000040457	
ENSDARG00000099438	ENSDARP00000133531		ENSPKIG00000019860	ENSPKIP00000001683	
ENSDARG00000102055	ENSDARP00000151192	hadhb	ENSPKIG00000014396	ENSPKIP00000035496	hadhb
ENSDARG00000113299	ENSDARP00000147517		ENSPKIG00000011253	ENSPKIP00000030380	
ENSDARG00000115862	ENSDARP00000151146	vapal	ENSPKIG00000008933	ENSPKIP00000026453	vapal
ENSDARG00000068082	ENSDARP00000130160	wbp4	ENSPKIG00000013409	ENSPKIP00000033851	
ENSDARG00000077288	ENSDARP00000100789	si:ch211-188c16.1	ENSPKIG00000002090	ENSPKIP00000015332	si:ch211-188c16.1
ENSDARG00000074995	ENSDARP00000099342	eif2b5	ENSPKIG00000005606	ENSPKIP00000021078	eif2b5
ENSDARG00000112977	ENSDARP00000151452		ENSPKIG00000014288	ENSPKIP00000035260	
ENSDARG00000052428	ENSDARP00000125769	si:dkey-43k4.3	ENSPKIG00000002426	ENSPKIP00000015881	si:dkey-43k4.3
ENSDARG00000116092	ENSDARP00000142767		ENSPKIG00000005880	ENSPKIP00000021518	rnf32
ENSDARG00000100513	ENSDARP00000140190	rps27l	ENSPKIG00000007763	ENSPKIP00000024570	rps27l
ENSDARG00000024940	ENSDARP00000034051	rnf144b	ENSPKIG00000018279	ENSPKIP00000041942	rnf144b
ENSDARG00000114999	ENSDARP00000150011		ENSPKIG00000023625	ENSPKIP00000007901	
ENSDARG00000004948	ENSDARP00000011145	bccip	ENSPKIG00000003838	ENSPKIP00000018222	bccip
ENSDARG00000024431	ENSDARP00000033758	ets1	ENSPKIG00000016394	ENSPKIP00000038749	ets1
ENSDARG00000103472	ENSDARP00000138920	nedd8l	ENSPKIG00000009445	ENSPKIP00000027335	nedd8
ENSDARG00000103234	ENSDARP00000130313	ppie	ENSPKIG00000009753	ENSPKIP00000027905	
ENSDARG00000067669	ENSDARP00000088239	zglp1	ENSPKIG00000010420	ENSPKIP00000028999	zglp1
ENSDARG00000054050	ENSDARP00000136962	vsig8a	ENSPKIG00000019377	ENSPKIP00000000903	
ENSDARG00000100954	ENSDARP00000136378	wars1	ENSPKIG00000000766	ENSPKIP00000013281	WARS1
ENSDARG00000061416	ENSDARP00000082020	c2cd4a	ENSPKIG00000008197	ENSPKIP00000025248	c2cd4a
ENSDARG00000051912	ENSDARP00000068111	hpxb	ENSPKIG00000011291	ENSPKIP00000030443	
ENSDARG00000115109	ENSDARP00000156237	pou1f1	ENSPKIG00000016829	ENSPKIP00000039499	pou1f1
ENSDARG00000099383	ENSDARP00000141952	dnajb1a	ENSPKIG00000013044	ENSPKIP00000033265	dnajb1a
ENSDARG00000052553	ENSDARP00000068915	lig3	ENSPKIG00000010887	ENSPKIP00000029789	lig3
ENSDARG00000044072	ENSDARP00000064693		ENSPKIG00000017290	ENSPKIP00000040252	TATDN3
ENSDARG00000116805	ENSDARP00000145134	arl6ip4	ENSPKIG00000001878	ENSPKIP00000015025	arl6ip4
ENSDARG00000103771	ENSDARP00000135795	cep128	ENSPKIG00000022979	ENSPKIP00000006925	CEP128
ENSDARG00000099279	ENSDARP00000131706	ift27	ENSPKIG00000014012	ENSPKIP00000034842	IFT27
ENSDARG00000102482	ENSDARP00000104151	zgc:165573	ENSPKIG00000005788	ENSPKIP00000021333	
ENSDARG00000112644	ENSDARP00000150821		ENSPKIG00000011386	ENSPKIP00000030601	
ENSDARG00000102948	ENSDARP00000139560	crb3a	ENSPKIG00000012853	ENSPKIP00000032960	
ENSDARG00000059209	ENSDARP00000076697	abhd13	ENSPKIG00000011637	ENSPKIP00000030959	abhd13
ENSDARG00000112142	ENSDARP00000143429		ENSPKIG00000011387	ENSPKIP00000030598	tmem54b
ENSDARG00000060600	ENSDARP00000151290	capn15	ENSPKIG00000008024	ENSPKIP00000025011	capn15
ENSDARG00000016212	ENSDARP00000102382	nup214	ENSPKIG00000018901	ENSPKIP00000000145	
ENSDARG00000067668	ENSDARP00000088236	cep57	ENSPKIG00000022533	ENSPKIP00000006124	cep57
ENSDARG00000115485	ENSDARP00000146860		ENSPKIG00000012112	ENSPKIP00000031744	nabp1a
ENSDARG00000110618	ENSDARP00000155929	gstt2	ENSPKIG00000012330	ENSPKIP00000032104	gstt2
ENSDARG00000115349	ENSDARP00000150980	nat14	ENSPKIG00000001489	ENSPKIP00000014414	nat14
ENSDARG00000115514	ENSDARP00000148295	rad9a	ENSPKIG00000019073	ENSPKIP00000000375	rad9a
ENSDARG00000077732	ENSDARP00000139993	alyref	ENSPKIG00000007070	ENSPKIP00000023445	
ENSDARG00000100828	ENSDARP00000135050		ENSPKIG00000014433	ENSPKIP00000035494	
ENSDARG00000110465	ENSDARP00000148794		ENSPKIG00000017995	ENSPKIP00000041444	fkbp1aa
ENSDARG00000014727	ENSDARP00000049225	acox1	ENSPKIG00000007125	ENSPKIP00000023995	acox1
ENSDARG00000075108	ENSDARP00000103522	slc9d1	ENSPKIG00000009448	ENSPKIP00000027366	slc9d1
ENSDARG00000078118	ENSDARP00000138633	sinhcafl	ENSPKIG00000016768	ENSPKIP00000039407	sinhcafl
ENSDARG00000074571	ENSDARP00000104378	gpaa1	ENSPKIG00000018328	ENSPKIP00000011912	
ENSDARG00000112953	ENSDARP00000131252		ENSPKIG00000019243	ENSPKIP00000000715	si:ch211-202a12.4
ENSDARG00000110679	ENSDARP00000149803		ENSPKIG00000013157	ENSPKIP00000033484	drd3
ENSDARG00000090899	ENSDARP00000107370	sycn.3	ENSPKIG00000016677	ENSPKIP00000039240	sycn.3
ENSDARG00000101171	ENSDARP00000140581		ENSPKIG00000021388	ENSPKIP00000004168	SAMD14
ENSDARG00000043795	ENSDARP00000064310	arhgdia	ENSPKIG00000006214	ENSPKIP00000022065	arhgdia
ENSDARG00000112201	ENSDARP00000084015		ENSPKIG00000020561	ENSPKIP00000002802	
